户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
3室2厅,低楼层/共33层,111,平层/精装,110.0,万科劲嘉金域华府,花溪区,南,有,2021年11月12日 ,普通住宅 ,9910
1室1厅,中楼层/共20层,74.39,平层/简装,32.8,贵大附中安置房,花溪区,南北,无,2021年11月11日 ,普通住宅 ,4410
2室2厅,高楼层/共8层,73.19,平层/简装,53.0,金夏小区,花溪区,南北,无,2021年11月11日 ,普通住宅 ,7242
2室2厅,中楼层/共17层,83.9,平层/精装,68.0,十里江南,花溪区,东南,有,2021年11月11日 ,普通住宅 ,8105
2室1厅,高楼层/共8层,63.02,平层/简装,39.0,红林,花溪区,南,无,2021年11月11日 ,普通住宅 ,6189
3室2厅,中楼层/共33层,101.96,平层/精装,89.5,恒大翡翠华庭,花溪区,南,有,2021年11月11日 ,普通住宅 ,8778
3室2厅,中楼层/共33层,114.74,平层/精装,120.0,万科劲嘉金域华府,花溪区,南,有,2021年11月11日 ,普通住宅 ,10459
1室1厅,高楼层/共15层,53.33,平层/精装,31.8,碧桂园花溪首府,花溪区,南,无,2021年11月11日 ,普通住宅 ,5963
3室2厅,低楼层/共33层,123,平层/精装,130.0,万科劲嘉金域华府,花溪区,南,有,2021年11月11日 ,普通住宅 ,10570
3室2厅,中楼层/共7层,107,平层/精装,81.0,大兴星城,花溪区,南北,有,2021年11月11日 ,普通住宅 ,7571
3室2厅,低楼层/共32层,125.6,平层/毛坯,80.0,保利溪湖,花溪区,南,有,2021年11月10日 ,普通住宅 ,6370
2室2厅,高楼层/共6层,139.64,平层/简装,71.0,贵阳矿灯厂,花溪区,东南,无,2021年11月10日 ,普通住宅 ,5085
3室2厅,低楼层/共6层,122.09,平层/精装,120.0,金域华府花城,花溪区,南,无,2021年11月10日 ,普通住宅 ,9829
2室2厅,低楼层/共30层,84.48,平层/其他,68.0,腾龙湾,花溪区,东南,有,2021年11月10日 ,普通住宅 ,8050
3室2厅,低楼层/共6层,98,平层/简装,90.0,兴隆城市花园,花溪区,东西,无,2021年11月10日 ,普通住宅 ,9184
2室1厅,高楼层/共7层,65.62,平层/精装,52.8,乐街小区,花溪区,南,无,2021年11月09日 ,普通住宅 ,8047
3室2厅,中楼层/共24层,110.82,平层/毛坯,71.7,群升大智汇思杨郡F组团,花溪区,南北,有,2021年11月09日 ,普通住宅 ,6470
5室2厅,中楼层/共18层,136,平层/精装,165.0,碧桂园贵阳一号,花溪区,南北,无,2021年11月09日 ,普通住宅 ,12133
4室2厅,低楼层/共7层,139.24,错层/精装,99.5,兴隆城市花园怡水园,花溪区,南北,有,2021年11月09日 ,普通住宅 ,7146
2室2厅,中楼层/共7层,57.76,平层/简装,33.8,明珠花园,花溪区,东,无,2021年11月09日 ,普通住宅 ,5852
2室2厅,中楼层/共28层,73,平层/毛坯,46.0,群升大智汇思杨郡E组团,花溪区,东南,有,2021年11月09日 ,普通住宅 ,6302
3室1厅,中楼层/共6层,68.04,平层/简装,42.0,贵州大学北校区职工宿舍,花溪区,南,无,2021年11月08日 ,普通住宅 ,6173
3室2厅,低楼层/共8层,111.25,平层/精装,85.0,小城故事,花溪区,西北,无,2021年11月08日 ,普通住宅 ,7641
3室2厅,高楼层/共32层,120.29,平层/其他,100.0,恒森自在城,花溪区,东南,有,2021年11月08日 ,普通住宅 ,8314
2室2厅,高楼层/共33层,71.25,平层/精装,69.0,万科劲嘉金域华府,花溪区,南,有,2021年11月08日 ,普通住宅 ,9685
2室1厅,低楼层/共6层,50.67,平层/简装,36.0,漓江花园,花溪区,东南,无,2021年11月08日 ,普通住宅 ,7105
3室2厅,高楼层/共34层,89,平层/精装,82.0,万科大都会北区,花溪区,北,有,2021年11月08日 ,普通住宅 ,9214
2室2厅,高楼层/共20层,76,平层/其他,50.0,腾龙湾,花溪区,西北,无,2021年11月08日 ,普通住宅 ,6579
3室2厅,低楼层/共45层,87.13,平层/其他,82.0,万科大都会花样,花溪区,南北,有,2021年11月08日 ,普通住宅 ,9412
3室1厅,中楼层/共31层,75,平层/精装,76.0,万科亲爱的,花溪区,南,有,2021年11月08日 ,普通住宅 ,10134
3室2厅,中楼层/共7层,99.32,平层/简装,75.0,黔江机械厂,花溪区,南,无,2021年11月08日 ,普通住宅 ,7552
3室2厅,中楼层/共6层,97.7,平层/精装,92.0,兴隆珠江湾畔,花溪区,东南,无,2021年11月08日 ,普通住宅 ,9417
2室2厅,高楼层/共28层,72,平层/毛坯,43.0,群升大智汇思杨郡E组团,花溪区,东,有,2021年11月08日 ,普通住宅 ,5973
4室2厅,中楼层/共18层,141.11,平层/毛坯,100.0,思杨郡G组团,花溪区,东东南,无,2021年11月07日 ,普通住宅 ,7087
2室1厅,高楼层/共6层,68.59,平层/简装,50.0,经贸大厦,花溪区,南,无,2021年11月07日 ,普通住宅 ,7290
4室2厅,高楼层/共7层,146.97,错层/精装,105.0,兴隆城市花園碧波居,花溪区,南,无,2021年11月07日 ,普通住宅 ,7145
3室2厅,高楼层/共31层,98,平层/精装,88.0,保利溪湖,花溪区,南,有,2021年11月07日 ,普通住宅 ,8980
3室2厅,低楼层/共5层,103,暂无数据/简装,72.0,大兴星城,花溪区,东南,无,2021年11月07日 ,普通住宅 ,6991
3室2厅,中楼层/共5层,83.58,平层/简装,58.0,清华路26号,花溪区,东南,无,2021年11月07日 ,普通住宅 ,6940
4室2厅,中楼层/共8层,123.06,平层/精装,78.3,中海城市花园,花溪区,西南,无,2021年11月07日 ,普通住宅 ,6363
4室2厅,低楼层/共27层,126,平层/精装,95.0,碧桂园贵阳一号,花溪区,南北,无,2021年11月07日 ,普通住宅 ,7540
3室1厅,高楼层/共8层,100.29,错层/精装,90.0,榕筑鲜花广场,花溪区,东南,无,2021年11月07日 ,普通住宅 ,8974
4室2厅,高楼层/共9层,151,平层/简装,85.0,九龍花园,花溪区,东,无,2021年11月07日 ,普通住宅 ,5630
3室2厅,低楼层/共15层,78.02,平层/精装,80.0,碧桂园贵阳一号,花溪区,东西,无,2021年11月06日 ,普通住宅 ,10254
3室2厅,中楼层/共15层,123.51,平层/毛坯,80.0,思杨郡G组团,花溪区,东南南,无,2021年11月06日 ,普通住宅 ,6478
3室2厅,高楼层/共7层,53.06,平层/简装,38.0,清溪路77号,花溪区,南,有,2021年11月06日 ,普通住宅 ,7162
2室1厅,低楼层/共26层,83,平层/其他,68.0,腾龙湾,花溪区,东南,有,2021年11月06日 ,普通住宅 ,8193
2室1厅,中楼层/共7层,60.76,平层/简装,40.0,花溪区人民医院宿舍,花溪区,南北,无,2021年11月06日 ,普通住宅 ,6584
3室2厅,中楼层/共9层,128.6,平层/精装,149.0,明秀城,花溪区,南北,有,2021年11月06日 ,普通住宅 ,11587
4室2厅,低楼层/共33层,132.81,平层/简装,100.0,腾龙湾,花溪区,东南,有,2021年11月06日 ,普通住宅 ,7530
4室2厅,高楼层/共33层,140,暂无数据/毛坯,105.0,美的国宾府,花溪区,南,有,2021年11月06日 ,普通住宅 ,7500
3室2厅,低楼层/共7层,121.75,平层/精装,83.0,兴隆城市花园,花溪区,东南,无,2021年11月05日 ,普通住宅 ,6818
3室1厅,高楼层/共30层,86.18,平层/精装,50.0,碧桂园花溪首府,花溪区,东南,无,2021年11月05日 ,普通住宅 ,5802
3室2厅,低楼层/共33层,113.85,平层/精装,80.0,碧桂园贵阳一号,花溪区,南,无,2021年11月05日 ,普通住宅 ,7027
3室2厅,低楼层/共7层,133,平层/精装,120.0,九龍花园,花溪区,南北,无,2021年11月05日 ,普通住宅 ,9023
3室2厅,中楼层/共33层,107,平层/简装,103.0,碧桂园·印象花溪,花溪区,南北,无,2021年11月05日 ,普通住宅 ,9627
3室2厅,高楼层/共32层,112,平层/精装,90.0,恒大翡翠华庭,花溪区,南,有,2021年11月05日 ,普通住宅 ,8036
3室2厅,低楼层/共25层,135.98,平层/精装,138.0,长城嘉苑,花溪区,南,有,2021年11月04日 ,普通住宅 ,10149
2室2厅,高楼层/共6层,70.66,暂无数据/精装,52.0,阳光嘉园,花溪区,东南,无,2021年11月04日 ,普通住宅 ,7360
3室2厅,低楼层/共10层,88.76,平层/精装,66.0,溪山御景,花溪区,南,无,2021年11月04日 ,普通住宅 ,7436
3室2厅,高楼层/共35层,119.8,平层/毛坯,80.0,一鸣·宽城国际,花溪区,南,有,2021年11月04日 ,普通住宅 ,6678
3室2厅,低楼层/共39层,86,平层/精装,83.0,北大资源缤纷广场,花溪区,南,有,2021年11月04日 ,普通住宅 ,9652
3室1厅,低楼层/共3层,127,平层/精装,76.0,美城新都B区,花溪区,东南,无,2021年11月03日 ,普通住宅 ,5985
3室1厅,高楼层/共6层,78,平层/精装,58.8,上河城,花溪区,南,无,2021年11月03日 ,普通住宅 ,7539
3室2厅,中楼层/共27层,119,平层/精装,100.0,万科花溪大都会,花溪区,南,无,2021年11月03日 ,普通住宅 ,8404
2室1厅,高楼层/共7层,71.6,平层/简装,53.0,三五厂生活区,花溪区,东,无,2021年11月03日 ,普通住宅 ,7403
2室1厅,中楼层/共7层,56.05,平层/简装,30.0,枫阳小区,花溪区,东南,无,2021年11月03日 ,普通住宅 ,5353
3室2厅,中楼层/共32层,106.08,平层/精装,59.0,碧桂园花溪首府,花溪区,南,有,2021年11月03日 ,普通住宅 ,5562
4室2厅,低楼层/共15层,150.6,平层/精装,145.0,四季花溪,花溪区,南,有,2021年11月03日 ,普通住宅 ,9629
2室1厅,低楼层/共32层,80.6,平层/毛坯,60.0,腾龙湾,花溪区,东南,有,2021年11月03日 ,普通住宅 ,7445
2室1厅,低楼层/共32层,80.6,平层/毛坯,60.0,腾龙湾,花溪区,东南,有,2021年11月03日 ,普通住宅 ,7445
4室2厅,低楼层/共6层,138.58,平层/毛坯,119.0,群升大智汇思杨郡D组团,花溪区,南北,无,2021年11月03日 ,普通住宅 ,8588
3室2厅,高楼层/共24层,120.31,平层/毛坯,74.0,群升大智汇思雅郡A组团,花溪区,东南西南,有,2021年11月03日 ,普通住宅 ,6151
2室1厅,低楼层/共7层,65.32,平层/简装,40.0,乐街小区,花溪区,南,无,2021年11月03日 ,普通住宅 ,6124
1室1厅,高楼层/共24层,43.45,平层/其他,48.0,万科大都会南区,花溪区,南,有,2021年11月03日 ,普通住宅 ,11048
3室2厅,低楼层/共18层,127.76,平层/精装,112.0,兴隆珠江湾畔,花溪区,东南,有,2021年11月02日 ,普通住宅 ,8767
2室2厅,高楼层/共7层,84.5,平层/其他,58.0,红阳小区,花溪区,东南,无,2021年11月02日 ,普通住宅 ,6864
2室1厅,中楼层/共6层,68.68,平层/精装,49.8,凤鸣庄园,花溪区,南,无,2021年11月02日 ,普通住宅 ,7252
1室2厅,低楼层/共25层,61.59,平层/简装,46.0,大唐果,花溪区,南,有,2021年11月02日 ,普通住宅 ,7469
3室1厅,高楼层/共15层,88,平层/简装,79.0,四季花溪,花溪区,南北,有,2021年11月02日 ,普通住宅 ,8978
3室2厅,高楼层/共33层,91.9,平层/精装,82.0,恒大翡翠华庭,花溪区,东南,有,2021年11月02日 ,普通住宅 ,8923
3室1厅,中楼层/共7层,90.92,平层/简装,59.8,海棠园,花溪区,东南,无,2021年11月01日 ,普通住宅 ,6578
4室2厅,中楼层/共9层,130,平层/毛坯,168.0,金科·集美阳光,花溪区,西南,无,2021年11月01日 ,普通住宅 ,12924
4室2厅,低楼层/共9层,130,平层/毛坯,168.0,金科·集美阳光,花溪区,西南,无,2021年11月01日 ,普通住宅 ,12924
3室2厅,中楼层/共6层,89.31,平层/精装,63.0,楠竹花园,花溪区,南,无,2021年11月01日 ,普通住宅 ,7055
2室2厅,中楼层/共7层,82.74,平层/简装,63.0,兴隆城市花園碧波居,花溪区,西南,无,2021年10月31日 ,普通住宅 ,7615
4室2厅,高楼层/共38层,118.93,平层/精装,115.0,北大资源缤纷广场,花溪区,东,有,2021年10月31日 ,普通住宅 ,9670
2室1厅,中楼层/共33层,74,平层/精装,70.0,万科劲嘉金域华府,花溪区,南,有,2021年10月31日 ,普通住宅 ,9460
2室2厅,中楼层/共30层,97,平层/精装,60.0,春暉苑小区,花溪区,南,有,2021年10月31日 ,普通住宅 ,6186
2室1厅,低楼层/共7层,68,平层/简装,53.0,乐街小区,花溪区,东,无,2021年10月30日 ,普通住宅 ,7795
3室1厅,低楼层/共33层,139.25,平层/毛坯,81.0,一鸣·宽城国际,花溪区,东南,有,2021年10月30日 ,普通住宅 ,5817
4室2厅,高楼层/共15层,135.88,平层/其他,78.0,榕筑南溪绿园,花溪区,西,有,2021年10月30日 ,普通住宅 ,5741
3室2厅,高楼层/共33层,86.61,平层/精装,88.0,万科劲嘉金域华府,花溪区,东南,有,2021年10月30日 ,普通住宅 ,10161
3室2厅,中楼层/共30层,108.57,平层/精装,65.0,碧桂园花溪首府,花溪区,南北,无,2021年10月30日 ,普通住宅 ,5987
4室2厅,中楼层/共16层,140,平层/精装,110.0,碧桂园学府1号,花溪区,南,无,2021年10月30日 ,普通住宅 ,7858
4室2厅,中楼层/共11层,129.97,平层/其他,143.0,万科花溪大都会,花溪区,南北,无,2021年10月30日 ,普通住宅 ,11003
3室2厅,中楼层/共24层,88.87,平层/毛坯,54.6,群升大智汇思杨郡F组团,花溪区,南北,有,2021年10月30日 ,普通住宅 ,6144
3室2厅,低楼层/共9层,127.42,平层/精装,102.0,小城故事,花溪区,南,无,2021年10月30日 ,普通住宅 ,8006
3室2厅,中楼层/共8层,125,平层/精装,120.0,保利溪湖,花溪区,东,有,2021年10月30日 ,普通住宅 ,9600
3室2厅,高楼层/共18层,123.15,平层/精装,98.8,小城故事,花溪区,南北,有,2021年10月30日 ,普通住宅 ,8023
4室2厅,中楼层/共18层,123,平层/毛坯,80.5,群升大智汇思杨郡F组团,花溪区,北,有,2021年10月29日 ,普通住宅 ,6545
2室1厅,低楼层/共6层,51.62,平层/精装,38.0,上河城,花溪区,南,无,2021年10月29日 ,普通住宅 ,7362
3室2厅,高楼层/共25层,114.48,平层/毛坯,60.0,五七0八厂安置小区,花溪区,南北,无,2021年10月29日 ,普通住宅 ,5242
3室2厅,中楼层/共33层,124.3,平层/精装,78.0,一鸣·宽城国际,花溪区,东东南,有,2021年10月29日 ,普通住宅 ,6276
4室2厅,中楼层/共20层,139.7,平层/毛坯,83.0,群升大智汇思雅郡B组团,花溪区,南北,无,2021年10月29日 ,普通住宅 ,5942
3室2厅,高楼层/共23层,95.92,平层/精装,80.0,大唐果,花溪区,南,有,2021年10月29日 ,普通住宅 ,8341
4室2厅,高楼层/共4层,163,错层/精装,192.0,中海城市花园,花溪区,南,无,2021年10月29日 ,普通住宅 ,11780
2室0厅,低楼层/共7层,52.45,平层/毛坯,110.0,美的国宾府,花溪区,东南,无,2021年10月28日 ,普通住宅 ,20973
3室2厅,低楼层/共3层,141.52,平层/毛坯,160.0,美的国宾府,花溪区,南北,有,2021年10月28日 ,普通住宅 ,11306
2室1厅,高楼层/共31层,66,平层/精装,54.0,万科亲爱的,花溪区,南,有,2021年10月28日 ,普通住宅 ,8182
3室2厅,低楼层/共9层,128.57,平层/精装,90.0,小城故事,花溪区,东南,无,2021年10月27日 ,普通住宅 ,7001
2室1厅,高楼层/共6层,76.31,平层/简装,50.0,东方小区D区,花溪区,南北,无,2021年10月27日 ,普通住宅 ,6553
2室2厅,中楼层/共11层,88,平层/简装,70.0,兴隆城市花园,花溪区,南北,有,2021年10月27日 ,普通住宅 ,7955
2室1厅,低楼层/共28层,79.11,平层/简装,31.0,贵大附中安置房,花溪区,西南,有,2021年10月27日 ,普通住宅 ,3919
4室2厅,低楼层/共7层,149.67,平层/简装,100.0,园亭山小区,花溪区,南北,无,2021年10月27日 ,普通住宅 ,6682
2室1厅,低楼层/共28层,79.11,平层/毛坯,31.0,贵大附中安置房,花溪区,西南,有,2021年10月27日 ,普通住宅 ,3919
1室0厅,高楼层/共32层,33,平层/其他,31.0,云凯熙园,花溪区,东南,有,2021年10月27日 ,普通住宅 ,9394
3室1厅,低楼层/共7层,113.15,平层/简装,79.2,惠民楼,花溪区,东南,无,2021年10月27日 ,普通住宅 ,7000
3室2厅,高楼层/共35层,104.87,平层/精装,100.0,万科大都会花样,花溪区,南,有,2021年10月27日 ,普通住宅 ,9536
3室2厅,中楼层/共18层,128,平层/精装,85.8,汇景苑,花溪区,东南,有,2021年10月27日 ,普通住宅 ,6704
2室1厅,低楼层/共7层,146,平层/简装,90.0,兰馨桂馥花园,花溪区,南北,无,2021年10月27日 ,普通住宅 ,6165
3室2厅,中楼层/共31层,123.5,平层/其他,68.0,麒鑫阳光花园,花溪区,南北,无,2021年10月26日 ,普通住宅 ,5507
2室2厅,高楼层/共18层,92.22,平层/其他,69.0,大兴星城,花溪区,东南,有,2021年10月26日 ,普通住宅 ,7483
3室2厅,低楼层/共34层,104.13,平层/简装,100.0,万科大都会花样,花溪区,东,无,2021年10月26日 ,普通住宅 ,9604
3室1厅,高楼层/共8层,130,平层/精装,120.0,盤江花園,花溪区,东南南,无,2021年10月26日 ,普通住宅 ,9231
3室2厅,中楼层/共17层,124.5,平层/精装,98.0,溪城華府,花溪区,南,有,2021年10月26日 ,普通住宅 ,7872
3室2厅,中楼层/共5层,132.8,平层/精装,130.0,兴隆珠江湾畔,花溪区,南北,无,2021年10月26日 ,普通住宅 ,9790
2室1厅,高楼层/共9层,94.89,平层/毛坯,80.0,贵大南苑,花溪区,南,有,2021年10月26日 ,普通住宅 ,8431
3室1厅,中楼层/共35层,86,平层/精装,90.0,万科大都会南区,花溪区,南,有,2021年10月26日 ,普通住宅 ,10466
3室1厅,高楼层/共9层,89,平层/简装,65.0,金榕大厦,花溪区,南北,无,2021年10月26日 ,普通住宅 ,7304
3室2厅,高楼层/共33层,102.02,平层/精装,96.0,美的国宾府,花溪区,南,无,2021年10月25日 ,普通住宅 ,9410
3室2厅,中楼层/共24层,131.38,平层/毛坯,83.0,一鸣·宽城国际,花溪区,东南,有,2021年10月25日 ,普通住宅 ,6318
3室2厅,低楼层/共25层,119,平层/毛坯,85.0,保利溪湖3期,花溪区,南,无,2021年10月25日 ,普通住宅 ,7143
3室1厅,高楼层/共7层,102.87,平层/简装,78.0,乐街小区,花溪区,南,无,2021年10月24日 ,普通住宅 ,7583
2室1厅,高楼层/共7层,82.14,平层/简装,62.0,乐街小区,花溪区,南,无,2021年10月24日 ,普通住宅 ,7549
2室2厅,高楼层/共10层,104.5,平层/精装,80.0,吉林花园,花溪区,南,有,2021年10月24日 ,普通住宅 ,7656
5室2厅,中楼层/共18层,136,平层/精装,101.0,碧桂园贵阳一号,花溪区,南,无,2021年10月24日 ,普通住宅 ,7427
2室1厅,低楼层/共11层,91.03,平层/毛坯,68.0,溪山御景,花溪区,东南,有,2021年10月24日 ,普通住宅 ,7471
2室2厅,高楼层/共6层,72.17,平层/简装,45.0,上河城,花溪区,东南,无,2021年10月23日 ,普通住宅 ,6236
2室2厅,中楼层/共24层,88,平层/毛坯,40.0,五七0八厂安置小区,花溪区,东南,无,2021年10月23日 ,普通住宅 ,4546
3室2厅,中楼层/共8层,138.49,平层/精装,93.0,九龍花园,花溪区,南北,无,2021年10月23日 ,普通住宅 ,6716
3室2厅,高楼层/共7层,92.85,平层/简装,72.0,贵航大院,花溪区,南,无,2021年10月23日 ,普通住宅 ,7755
3室2厅,低楼层/共25层,123,平层/毛坯,59.0,五七0八厂安置小区,花溪区,南,无,2021年10月23日 ,普通住宅 ,4797
2室1厅,中楼层/共31层,92.9,平层/毛坯,56.0,春暉苑小区,花溪区,东南,有,2021年10月23日 ,普通住宅 ,6028
3室2厅,中楼层/共33层,115.31,平层/毛坯,60.0,锦花溪,花溪区,南,有,2021年10月23日 ,普通住宅 ,5204
3室2厅,高楼层/共18层,144.4,平层/其他,135.0,小城故事,花溪区,南,有,2021年10月23日 ,普通住宅 ,9350
