本数据由邢不行整理,,,,,,,,,,,,,,
基金代码,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
004277.OF,,,,,,,,,,,-0.032911656,0.174811962,0.072671394,0.045855
000708.OF,,,,,,,,,0.018761726,0.024861878,0.034141959,0.06516073,0.072593801,0.033771
008665.OF,,,,,,,,,,,,,0.072577037,0.028748
001524.OF,,,,,,,,,,0.081235811,-0.093573124,0.172524927,0.072410239,0.087465
000714.OF,,,,,,,,0.209497207,0.032332564,0.038856576,-0.000755287,0.085626474,0.071964018,0.006294
510110.OF,,,,-0.16959799,0.178517398,-0.133932392,0.778162055,-0.095582106,-0.071582181,0.227663799,-0.18787062,0.316627946,0.071842702,-0.065381
004361.OF,,,,,,,,,,,0.000199107,0.109547542,0.07178087,0.013723
005392.OF,,,,,,,,,,,,0.16768091,0.071456285,-0.034947
003813.OF,,,,,,,,,,,0.018279047,0.107037143,0.071157495,0.028746
002227.OF,,,,,,,,,,0.091707317,0.048785707,0.108582232,0.070821265,0.027397
005478.OF,,,,,,,,,,,,0.128482784,0.070727763,-0.211963
161029.OF,,,,,,,,,-0.007486178,0.164295758,-0.119896684,0.285554311,0.070557491,0.017087
002052.OF,,,,,,,,,0.016178737,0.037185553,-0.001539646,0.084224825,0.070552147,0.005731
003626.OF,,,,,,,,,,0.070379239,0.009981764,0.035161076,0.070412191,0.01578
161125.OF,,,,,,,,,,0.094091904,-0.006272727,0.307748605,0.070374257,0.135285
007800.OF,,,,,,,,,,,,,0.069548872,0.01652
006433.OF,,,,,,,,,,,,0.032319392,0.069521179,0.014722
750005.OF,,,,,,0.007992008,0.24975223,0.14591594,0.080276817,0.064785515,0.002066649,0.112743834,0.068885628,0.009609
001485.OF,,,,,,,,,0.015655577,0.026011561,0.040375587,0.076714801,0.068734283,0.045566
003502.OF,,,,,,,,,,0.014760148,0.090810811,0.04270655,0.068521559,0.100032
001393.OF,,,,,,,,,0.026209677,0.122986248,-0.05913226,0.265340275,0.067964732,-0.044926
002035.OF,,,,,,,,,0.084487535,0.058779789,0.00112098,0.111455642,0.067885927,0.008853
000270.OF,,,,,,,0.2,0.27694859,-0.007160347,0.027972028,0.02526725,0.005592417,0.067866905,-0.046518
003503.OF,,,,,,,,,,0.006981847,0.241580824,0.041404069,0.067488892,0.099175
003126.OF,,,,,,,,,,0.0358,0.042093068,0.022512507,0.066775392,0.05665
005018.OF,,,,,,,,,,,-0.016491754,0.083943089,0.066754172,0.009228
003127.OF,,,,,,,,,,0.03240324,0.039039039,0.020137982,0.066715409,0.056546
004362.OF,,,,,,,,,,,-0.006084735,0.103710282,0.066428252,0.005952
000992.OF,,,,,,,,,0.015044248,-0.014821273,0.003539823,0.153747273,0.066302652,-0.002926
003026.OF,,,,,,,,,,0.199304866,0.015859349,0.17645057,0.066242407,0.040627
001059.OF,,,,,,,,,-0.021052632,-0.010752688,0.003952569,0.029527559,0.065965583,0.028341
001139.OF,,,,,,,,,0.021215043,0.028328612,0.032139578,0.067615658,0.065833333,0.02502
001710.OF,,,,,,,,,,0.075209708,0.03064154,0.107516627,0.065670023,0.060377
161811.OF,,,-0.118518519,-0.237394958,0.085399449,-0.08248731,0.442082702,0.014300973,-0.108271276,0.216796915,-0.235896159,0.413086498,0.065572139,-0.024932
160629.OF,,,,,,,,0.563169459,-0.308935686,-0.191373972,-0.336325097,0.27854211,0.065505431,-0.171103
002228.OF,,,,,,,,,,0.086666667,0.043996494,0.102542613,0.065492113,0.023461
501027.OF,,,,,,,,,,,0.007432868,0.041509058,0.064799771,0.063011
001711.OF,,,,,,,,,,0.073204768,0.026715344,0.105478436,0.064710721,0.058546
008298.OF,,,,,,,,,,,,,0.064387298,0.04585
003027.OF,,,,,,,,,,0.196918489,0.013124581,0.174497219,0.064121247,0.03903
002135.OF,,,,,,,,,,0.058174524,-0.022748815,0.11542192,0.063478261,0.005724
001802.OF,,,,,,,,,,0.051440849,0.071140671,0.087242026,0.063225461,0.072805
001411.OF,,,,,,,,,0.026653504,0.036768449,-0.026470588,0.091487709,0.062439024,0.397612
512700.OF,,,,,,,,,,,-0.107684872,0.343624743,0.062259345,0.004608
008299.OF,,,,,,,,,,,,,0.061282151,0.043514
000664.OF,,,,,,,,0.099201996,0.044502618,0.092481203,-0.068899595,0.128351608,0.061097263,0.040243
001803.OF,,,,,,,,,,0.049603175,0.068475157,0.084985836,0.061062932,0.071806
002051.OF,,,,,,,,,0.024679171,0.035879478,-0.027531957,0.089781377,0.060843965,0.39593
001358.OF,,,,,,,,,0.004826255,0.02209414,-0.005639098,0.127599244,0.060647661,0.030574
002485.OF,,,,,,,,,,0.083010934,-0.073774948,0.115321012,0.059922899,0.039566
002745.OF,,,,,,,,,,0.02,0.014313725,0.003189639,0.05944696,0.003911
002136.OF,,,,,,,,,,0.097585513,-0.025664528,0.111947319,0.059221658,0.003195
519027.OF,,,,-0.163242009,0.163710778,-0.132473623,0.712162162,-0.082083662,-0.073086844,0.200371058,-0.175425039,0.283973758,0.059124088,-0.060648
512640.OF,,,,,,,,-0.022684105,-0.089455272,0.174228564,-0.19465074,0.349261624,0.059073747,-0.084932
519212.OF,,,,,,,,,,,-0.139624675,0.399394698,0.058691923,-0.002465
004227.OF,,,,,,,,,,,0.017382716,0.061741578,0.058334095,0.085961
004988.OF,,,,,,,,,,,-0.00388911,0.059765742,0.058190062,0.024996
005949.OF,,,,,,,,,,,,0.089262889,0.057989439,0.040115
001316.OF,,,,,,,,,0.051973051,0.087648673,0.051057792,0.114063024,0.057925224,0.063216
002813.OF,,,,,,,,,,0.02926337,0.02,0.165993849,0.057703405,0.054555
002804.OF,,,,,,,,,,0.02466079,0.025130485,0.07146898,0.056934178,0.029973
007575.OF,,,,,,,,,,,,,0.056912123,0.029392
512750.OF,,,,,,,,,,,,,0.056500893,-0.03239
005906.OF,,,,,,,,,,,,0.10152488,0.056375228,0.038538
519640.OF,,,,,,,,,0.022727273,0.029135928,0.031620553,0.080716486,0.055798614,-0.002804
004976.OF,,,,,,,,,,,,,0.055533439,0.02904
513800.OF,,,,,,,,,,,,,0.055530796,0.042898
002690.OF,,,,,,,,,,0.030969031,0.031007752,0.011842105,0.05508081,0.003609
004228.OF,,,,,,,,,,,0.018194472,0.057513915,0.054478301,0.082312
001539.OF,,,,,,,,,-0.091145179,0.168679141,-0.187711965,0.322846878,0.054462713,-0.083461
000436.OF,,,,,,,0.220558882,0.294358136,0.049273531,0.050903144,0.061398176,0.106741104,0.054405833,0.07612
004989.OF,,,,,,,,,,,-0.008279302,0.055320861,0.054231796,0.023687
673081.OF,,,,,,,,,,0.075052961,0.098846199,0.040465206,0.054133949,0.005433
002691.OF,,,,,,,,,,0.028,0.030155642,0.010764873,0.054091928,0.002925
004977.OF,,,,,,,,,,,,,0.053454111,0.028158
001615.OF,,,,,,,,,0.016634051,0.025024062,-0.018779343,0.136842105,0.053030303,0.026379
001338.OF,,,,,,,,,0.047574627,0.076046305,0.045547208,0.108589414,0.05260012,0.05927
002814.OF,,,,,,,,,,0.024266936,0.014215202,0.160210239,0.052348993,0.050622
003319.OF,,,,,,,,,,0.065019506,-0.040480887,0.05853563,0.051507305,0.017677
004457.OF,,,,,,,,,,,-0.067533719,0.218506057,0.050853799,0.024246
005999.OF,,,,,,,,,,,,0.314574014,0.050328401,-0.08619
519641.OF,,,,,,,,,0.016831683,0.022546336,0.025717112,0.07615523,0.049968885,-0.007505
003320.OF,,,,,,,,,,0.061536922,-0.042699595,0.05691217,0.049375815,0.016158
005552.OF,,,,,,,,,,,,0.024491772,0.049135406,0.111772
673083.OF,,,,,,,,,,0.069734585,-0.083018868,0.041563786,0.048893718,0.001318
006602.OF,,,,,,,,,,,,,0.048665026,-0.078368
006601.OF,,,,,,,,,,,,,0.048665025,-0.078368
005907.OF,,,,,,,,,,,,0.092695214,0.048040572,0.032289
003187.OF,,,,,,,,,,0.062124248,0.06509434,0.041629761,0.047619048,0.064062
161723.OF,,,,,,,,,0.005695757,0.188864047,-0.11515706,0.3107421,0.047596862,0.011063
004597.OF,,,,,,,,,,,-0.10032554,0.323135965,0.047402005,0.016141
005553.OF,,,,,,,,,,,,0.022965116,0.047267216,0.110076
001571.OF,,,,,,,,,-0.05655527,0.026427958,0.109708738,0.044079479,0.046078526,-0.046435
002668.OF,,,,,,,,,,0.067970205,0.006974717,0.054545455,0.044655976,0.050352
008041.OF,,,,,,,,,,,,,0.044356326,0.008035
004284.OF,,,,,,,,,,,0.001448855,0.136959877,0.044027825,0.082392
004598.OF,,,,,,,,,,,-0.103795967,0.317780719,0.043190759,0.013159
001073.OF,,,,,,,,,0.02731969,0.029494246,0.023952658,0.056508577,0.043066771,0.032298
008114.OF,,,,,,,,,,,,,0.043052642,0.184543
004005.OF,,,,,,,,,,,-0.041138091,0.017765979,0.043037721,0.0126
003059.OF,,,,,,,,,,-0.013234246,-0.01083256,0.130892783,0.042977036,0.008135
161030.OF,,,,,,,,,-0.25946901,-0.269307445,-0.300039872,0.584753531,0.042641758,-0.064615
159940.OF,,,,,,,,,-0.075807206,0.220886076,-0.184758942,0.377972784,0.042362713,-0.07898
001572.OF,,,,,,,,,0.011246485,0.039106831,0.105680705,0.03608219,0.041932633,-0.049293
008115.OF,,,,,,,,,,,,,0.040863223,0.182761
519062.OF,,,,,,,,0.171568627,0.025104603,0.091428571,0.063489369,0.082583142,0.040467626,0.025929
000049.OF,,,,,,,-0.127127127,-0.235091743,0.47976012,0.108409321,-0.084095064,0.165668663,0.040239726,0.144033
003846.OF,,,,,,,,,,,-0.260047935,0.211037748,0.039604979,0.049575
004006.OF,,,,,,,,,,,-0.042161296,0.014742015,0.039447135,0.010385
003845.OF,,,,,,,,,,,-0.259095514,0.111138737,0.039382412,0.0493
005679.OF,,,,,,,,,,,,0.184504792,0.039109912,0.049562
003749.OF,,,,,,,,,,0.036,0,0.072393822,0.039063906,-0.022696
510650.OF,,,,,,,0.830608241,-0.077349053,-0.059180381,0.258128687,-0.161496102,0.332336303,0.038213763,-0.010859
001761.OF,,,,,,,,,0.126,0.097690941,0.004854369,0.138486312,0.03748232,0.020245
005291.OF,,,,,,,,,,,-0.033694344,0.077833126,0.037261698,0.027847
006906.OF,,,,,,,,,,,,,0.036583101,-0.024095
001355.OF,,,,,,,,,0.016225448,0.103614223,0.015952144,0.10107949,0.036541889,0
003750.OF,,,,,,,,,,0.223,-0.023712183,0.0360134,0.036540016,-0.023709
002664.OF,,,,,,,,,,0.106165826,0.053195674,0.05321632,0.035901073,0.014462
519165.OF,,,,,,,,0.584763948,-0.166553825,0.07717303,-0.213423831,0.361457335,0.035211268,0.02483
001762.OF,,,,,,,,,0.1,0.096363636,0.001658375,0.136589404,0.034959942,0.043631
005686.OF,,,,,,,,,,,,0.077474337,0.03478339,0.105742
002665.OF,,,,,,,,,,0.066495643,0.053410998,0.042830365,0.034780264,0.013636
512980.OF,,,,,,,,,,,,0.274420024,0.034371257,-0.192659
002146.OF,,,,,,,,,,0.033333333,0.1414791,0.118582463,0.033956133,0.037712
005588.OF,,,,,,,,,,,,0.16112976,0.033396471,0.034632
002860.OF,,,,,,,,,,0.156517351,-0.107588857,0.073196986,0.033099298,0.032039
515300.OF,,,,,,,,,,,,,0.032227307,0.098374
005592.OF,,,,,,,,,,,,0.156148114,0.031423104,0.033102
001356.OF,,,,,,,,,0.01497006,0.093185287,0.011964108,0.105418719,0.031194296,0.002593
005292.OF,,,,,,,,,,,-0.038820343,0.071383845,0.030976037,0.023337
005372.OF,,,,,,,,,,,,0.030358875,0.029321627,0.030172
005371.OF,,,,,,,,,,,,0.030541012,0.029116627,0.030253
673141.OF,,,,,,,,,,,,0.115256886,0.029076896,0.103489
002147.OF,,,,,,,,,,0.029341963,0.13739258,0.109002119,0.028664008,0.033842
160716.OF,,,-0.2611,-0.14562187,0.112783146,-0.108185053,0.772386273,0.052053314,0.038692005,0.281275754,-0.127870329,0.213585073,0.028623519,-0.020087
513030.OF,,,,,,,,-0.04707113,0.074643249,0.172625128,-0.195993031,0.216684724,0.028495102,0.025108
673143.OF,,,,,,,,,,,,0.11492231,0.028135682,0.102643
001797.OF,,,,,,,,,0.019821606,-0.012633625,-0.280511811,0.314637483,0.028095734,0.066802
165510.OF,,,,-0.208,0.078282828,-0.052693208,-0.097651422,-0.094520548,0.083207262,0.18575419,-0.183745583,0.142857143,0.027777778,-0.052826
000369.OF,,,,,,,0.153617443,0.117697595,-0.010280199,0.113772455,0.06374808,0.228158845,0.027630805,0.075515
003411.OF,,,,,,,,,,0.04004014,0.166730992,0.048957989,0.027278461,0.024712
160639.OF,,,,,,,,,-0.164656107,-0.075580674,-0.266487097,0.022010244,0.027065702,0.036408
004837.OF,,,,,,,,,,,,0.201663933,0.026816187,0.062488
167003.OF,,,,,,,,,,,-0.00107896,0.057541241,0.026740947,0.00199
007605.OF,,,,,,,,,,,,,0.026289781,0.088405
003412.OF,,,,,,,,,,0.004619401,0.183626549,0.03048729,0.025897394,0.024045
519618.OF,,,,,,,,,,0,0,0,0.0251,0.071016
160725.OF,,,,,,,,,,,,0.208285386,0.024588745,-0.022985
006349.OF,,,,,,,,,,,,,0.024398424,-0.004256
006105.OF,,,,,,,,,,,,,0.024306522,0.158319
004752.OF,,,,,,,,,,,,0.269904095,0.023735315,-0.180211
510230.OF,,,,,0.216798277,-0.06460177,0.890381583,-0.089416789,-0.050820753,0.21895387,-0.171029118,0.340914138,0.022537417,-0.103566
007606.OF,,,,,,,,,,,,,0.022246391,0.085211
006350.OF,,,,,,,,,,,,,0.021753738,-0.006001
004753.OF,,,,,,,,,,,,0.273197444,0.021624851,-0.181499
020021.OF,,,,,0.191411043,-0.063851699,0.795929593,-0.090352221,-0.040606061,0.209166842,-0.162270932,0.313757935,0.021257679,-0.097982
001469.OF,,,,,,,,,-0.090965539,0.194672131,-0.1828664,0.346005831,0.021226824,-0.077628
159931.OF,,,,,,,0.881828442,-0.028189288,-0.100907239,0.165568369,-0.199057715,0.328308824,0.020869084,-0.103948
003734.OF,,,,,,,,,,0.070301578,0.03116253,0.046959826,0.019272319,0.015262
004612.OF,,,,,,,,,,,,0.043904308,0.019145402,0.117568
003735.OF,,,,,,,,,,0.068025172,0.034885896,0.044464528,0.01912261,0.015113
002979.OF,,,,,,,,,,0.19056282,-0.185273613,0.34298441,0.019114952,-0.079051
400023.OF,,,,,,,,0.139498861,0.007436431,0.025489645,0.028994558,0.024796255,0.018866328,-0.06128
006930.OF,,,,,,,,,,,,,0.018846894,-0.05281
005770.OF,,,,,,,,,,,,0.033620946,0.018518519,-0.072256
002388.OF,,,,,,,,,,0.06636665,0.056880906,0.02584757,0.018120632,0.033562
005997.OF,,,,,,,,,,,,0.024787743,0.017045996,0.032772
002068.OF,,,,,,,,,0.00216,0.559598382,0.028476899,0.022575827,0.016796809,-0.062652
001584.OF,,,,,,,,,0.032868526,0.056135347,0.035655362,0.04752633,0.016728624,0.031494
200010.OF,,,-0.092417608,-0.275719736,0.079450418,0.2773658,0.189983075,0.887985756,-0.133999771,-0.015067947,-0.309390903,0.428686354,0.016206652,-0.019848
007817.OF,,,,,,,,,,,,,0.016165824,-0.066855
001585.OF,,,,,,,,,0.030876494,0.047514927,0.033888889,0.046301272,0.015749379,0.030673
004098.OF,,,,,,,,,,,-0.159129774,0.110608971,0.015361139,-0.028755
006578.OF,,,,,,,,,,,,0.197440768,0.01527801,-0.088068
004613.OF,,,,,,,,,,,,0.039684902,0.015014304,0.114157
001430.OF,,,,,,,,,0.039309684,0.087621604,0.020572451,0.233128834,0.014925373,0.040616
006931.OF,,,,,,,,,,,,,0.014735772,-0.055684
001775.OF,,,,,,,,,0.023767258,0.05201811,0.012453072,0.029483585,0.014056048,0.022438
004321.OF,,,,,,,,,,,-0.052400896,0.103299414,0.013881125,0.034274
007818.OF,,,,,,,,,,,,,0.013216735,-0.068949
006579.OF,,,,,,,,,,,,0.194061188,0.011303693,-0.090826
005252.OF,,,,,,,,,,,,0.03467259,0.008681042,0.041551
240019.OF,,,,,,,,,,,,0.248689139,0.008226926,-0.007735
512800.OF,,,,,,,,,,,-0.120794806,0.267621392,0.008031774,-0.003415
096001.OF,,,,,0.138165345,0.272636816,0.119136873,0.023528258,0.181507442,0.090909022,-0.047754515,0.279220674,0.007799432,0.154725
539001.OF,,,,-0.19004065,0.138017566,0.121278942,0.059980334,-0.012987013,0.081766917,0.237185056,-0.098314607,0.20482866,0.007756949,0.085632
005269.OF,,,,,,,,,,,-0.146470706,0.084924447,0.006478082,0.09912
006697.OF,,,,,,,,,,,,0.243952045,0.005077016,-0.009161
006009.OF,,,,,,,,,,,,0.15515277,0.004191344,-0.210054
005360.OF,,,,,,,,,,,-0.11226632,-0.022072072,0.003915246,0.209108
002602.OF,,,,,,,,,,,-0.124387855,0.274049217,0.003511853,0.054139
539002.OF,,,,,0.160188457,-0.078172589,-0.035242291,-0.166666667,0.063013699,0.235824742,-0.135557873,0.159227986,0.003121748,-0.021784
006010.OF,,,,,,,,,,,,0.152872841,0.002105841,-0.211238
519191.OF,,,,,,,,0.056646077,0.090490647,0.125543336,-0.160671463,0.303438634,0.001728373,0.06275
160631.OF,,,,,,,,,-0.019833403,0.152321622,-0.123143637,0.245120729,0.000698005,0.003099
003234.OF,,,,,,,,,,0.063188757,-0.071605173,0.19758271,0.000513171,0.068815
003184.OF,,,,,,,,,,,0,0,0,0
003235.OF,,,,,,,,,,0.058555825,-0.067163466,0.197050389,-0.000342231,0.068042
001594.OF,,,,,,,,,-0.026008601,0.180824222,-0.121527778,0.274956927,-0.002464229,-0.002948
006282.OF,,,,,,,,,,,,0.150453172,-0.002713585,0.087861
510810.OF,,,,,,,,,,0.01772895,-0.207847186,0.188126453,-0.003968254,-0.044471
001595.OF,,,,,,,,,-0.028615385,0.177911519,-0.123431337,0.272318233,-0.004420511,-0.00444
000075.OF,,,,,,0.029896278,0.034952607,-0.048082427,0.034876729,0.365485183,-0.143404255,0.117734724,-0.006222222,-0.08542
000076.OF,,,,,,0.029896278,0.034952607,-0.048082427,0.034876729,0.365485183,-0.143404255,0.117734724,-0.006222222,-0.08542
004532.OF,,,,,,,,,,,-0.139422603,0.152049462,-0.008646392,0.113784
512820.OF,,,,,,,,,,,,0.254664379,-0.008717204,-0.004742
519647.OF,,,,,,,,,0.021934197,0.028805021,0.031709532,0.079993182,-0.00936755,0
003194.OF,,,,,,,,,,0.012775239,-0.198338632,0.202763208,-0.009466071,-0.042843
001466.OF,,,,,,,,,0.036310108,0.027462121,-0.070046083,0.09345887,-0.009516904,0.037793
001467.OF,,,,,,,,,0.03187251,0.027027027,-0.071992481,0.091958679,-0.010573178,0.037027
001518.OF,,,,,,,,,0.060896039,0.171656687,-0.101504827,0.357402433,-0.010767082,-0.108549
501030.OF,,,,,,,,,,-0.071807181,-0.437560608,0.065900383,-0.011143063,0.172846
004533.OF,,,,,,,,,,,-0.141419126,0.14908046,-0.011203361,0.111786
501072.OF,,,,,,,,,,,,,-0.011473788,0.031319
007153.OF,,,,,,,,,,,,,-0.01245435,-0.003698
007154.OF,,,,,,,,,,,,,-0.013484409,-0.004461
519185.OF,,,-0.082019263,-0.268739135,0.185288771,0.285865975,-0.044682998,0.8712063,0.073531107,0.119435941,-0.172124601,0.303132724,-0.014416888,0.007314
501031.OF,,,,,,,,,,-0.069306931,-0.438641737,0.064127106,-0.014930743,0.169102
110032.OF,,,,,,-0.039696439,0.122796353,-0.194369247,-0.020833333,0.240905971,-0.111725664,0.127646326,-0.016565433,-0.166199
110033.OF,,,,,,-0.039696439,0.122796353,-0.194369247,-0.020833333,0.240905971,-0.111725664,0.127646326,-0.016565433,-0.166199
160628.OF,,,,,,,,0.299943705,-0.191143425,0.172916369,-0.226050737,0.346154599,-0.020147308,-0.055204
515880.OF,,,,,,,,,,,,,-0.022697553,-0.072063
501307.OF,,,,,,,,,,,,0.148744511,-0.024504999,0.065213
002155.OF,,,,,,,,,,,-0.123678339,0.391963693,-0.026602801,0.047554
006106.OF,,,,,,,,,,,,,-0.026667979,-0.030533
501308.OF,,,,,,,,,,,,0.146192893,-0.026867434,0.063107
501000.OF,,,,,,,,,0.013972056,0.214566929,-0.229335494,0.07150368,-0.028459274,-0.070707
001791.OF,,,,,,,,,-0.023809524,-0.036585366,-0.03164557,0.062091503,-0.028717949,-0.06547
003175.OF,,,,,,,,,,0.250747757,-0.233320048,0.376169682,-0.029313992,0.382472
515060.OF,,,,,,,,,,,,,-0.033353305,0.044421
162416.OF,,,,,,,,,,,,0.101436935,-0.035562428,-0.007916
001792.OF,,,,,,,,,-0.033830846,-0.045314109,-0.037756203,0.052690583,-0.036208733,-0.067403
164908.OF,,,,,,,,,-0.142105263,-0.071574642,-0.454845815,0.03030303,-0.037254902,0.150305
004833.OF,,,,,,,,,,,,0.270607721,-0.037400983,-0.101042
004834.OF,,,,,,,,,,,,0.254529217,-0.039662361,-0.102404
006778.OF,,,,,,,,,,,,,-0.040337619,-0.160258
513660.OF,,,,,,,,-0.042540344,0.088918992,0.287519905,,0.044909948,-0.040612517,-0.069358
000639.OF,,,,,,,,0.301227573,-0.005897169,0.038961039,-0.004393881,-0.016281063,-0.041811847,0.011818
006779.OF,,,,,,,,,,,,,-0.044160655,-0.162774
007577.OF,,,,,,,,,,,,,-0.045414847,0.009149
007751.OF,,,,,,,,,,,,,-0.046608098,0.112969
000948.OF,,,,,,,,,0.080415755,0.283037975,,0.037016575,-0.047492199,-0.072074
007760.OF,,,,,,,,,,,,,-0.048884167,0.110903
005734.OF,,,,,,,,,,,,,-0.050413097,-0.074196
005576.OF,,,,,,,,,,,,0.302492754,-0.050560798,0.058316
159960.OF,,,,,,,,,,,,0.162387607,-0.052842498,-0.117977
162509.OF,,,,-0.201492537,0.106308411,-0.135191071,0.572836802,-0.027158774,-0.061054707,0.283126787,-0.200594354,0.392714064,-0.056932966,-0.047712
161831.OF,,,,,,,,-0.213570073,0.0348498,0.184071546,-0.089702758,0.146806161,-0.058597085,-0.199827
159945.OF,,,,,,,,,-0.002418552,0.098973189,-0.25330911,0.117309698,-0.059573806,0.579888
005223.OF,,,,,,,,,,,,0.021120171,-0.060740935,0.232195
160218.OF,,,,,,,0.690576135,0.336373713,-0.198320836,0.091537341,-0.24782891,0.255169673,-0.06143674,-0.081105
513680.OF,,,,,,,,,,,,0.018975332,-0.062530628,-0.116884
513600.OF,,,,,,,,-0.03245874,0.084841993,0.287301274,-0.091704062,0.148805,-0.062706756,-0.068196
005224.OF,,,,,,,,,,,,0.02114561,-0.062778506,0.230317
501301.OF,,,,,,,,,,,-0.091878519,0.162987318,-0.065266559,-0.118908
512200.OF,,,,,,,,,,,-0.27,0.294449936,-0.065350207,-0.063616
008088.OF,,,,,,,,,,,,,-0.066946443,0.0423
501302.OF,,,,,,,,,,,-0.084074074,0.134957541,-0.067872094,-0.066507
005554.OF,,,,,,,,,,,,0.146452834,-0.067903633,-0.129234
006355.OF,,,,,,,,,,,,0.158661528,-0.069035451,-0.121558
159954.OF,,,,,,,,,,,,0.162577365,-0.069303166,-0.136057
008089.OF,,,,,,,,,,,,,-0.069565217,0.039961
004642.OF,,,,,,,,,,,-0.263381815,0.269845534,-0.069705945,-0.05867
160135.OF,,,,,,,,,-0.138372688,-0.056491856,-0.244553751,0.049158336,-0.070323903,0.032978
000071.OF,,,,,,-0.000970874,0.038872692,0.010289991,0.10537037,0.286480147,-0.100468811,0.136301122,-0.070518537,-0.091152
005555.OF,,,,,,,,,,,,0.141835252,-0.071554424,-0.131787
005659.OF,,,,,,,,,,,,0.130439193,-0.071601615,-0.069199
161721.OF,,,,,,,,0.161359763,-0.156290637,0.12740646,-0.215820134,0.477065759,-0.071902013,-0.081509
160924.OF,,,,,,,,,,,-0.107824427,0.115508021,-0.071907958,-0.08781
006381.OF,,,,,,,,,,,,0.132599884,-0.073236196,-0.093229
004643.OF,,,,,,,,,,,-0.26629681,0.264785309,-0.073556101,-0.06142
378546.OF,,,,,,-0.209562564,-0.184041184,-0.285488959,0.441501104,0.099540582,-0.111420613,0.15830721,-0.077537212,0.116033
159920.OF,,,,,,0.014027281,0.039877886,0.016055046,0.098329571,0.302532062,-0.097227873,0.143697603,-0.079089506,-0.096006
510900.OF,,,,,,-0.067395608,0.136042046,-0.122241993,0.06365295,0.186773394,-0.082061409,0.162174509,-0.079481132,-0.18268
110031.OF,,,,,,-0.068536404,0.12662014,-0.144778761,0.045633278,0.169025235,-0.067044781,0.146266219,-0.079949339,-0.171556
160717.OF,,,,-0.23034207,0.154401154,-0.06,0.148803191,-0.197939576,0.035791601,0.167618782,-0.096181384,0.159360972,-0.080173101,-0.186455
005675.OF,,,,,,,,,,,,0.1743782,-0.082068053,-0.173043
165525.OF,,,,,,,,,0.208502024,-0.079564489,-0.305732484,-0.035386632,-0.088315217,0.223994
159930.OF,,,,,,,0.213509578,-0.179820918,-0.090602138,0.046039604,-0.243965925,0.112832551,-0.093517086,0.590599
007178.OF,,,,,,,,,,,,,-0.098934264,0.300293
007216.OF,,,,,,,,,,,,,-0.102000377,0.296837
164705.OF,,,,,,,,-0.07146185,0.076411759,0.27298206,-0.095107319,0.131166911,-0.102425385,-0.092927
007107.OF,,,,,,,,,,,,,-0.115777195,0.094767
004244.OF,,,,,,,,,,,-0.203902614,0.277040702,-0.116569819,-0.080626
007108.OF,,,,,,,,,,,,,-0.119357977,0.091461
166402.OF,,,,,,,,,,,-0.093384856,0.149786889,-0.125684025,-0.031092
320017.OF,,,,,0.03685259,-0.043227666,0.295180723,0.136434109,0.03888131,-0.02757715,-0.06076975,0.153127247,-0.140274314,0.162437
006680.OF,,,,,,,,,,,,,-0.144517066,0.61545
